STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,NMCC,NMCCNAME
47,Tennessee,470163,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,470164,0,1,99,Reported as Unknown
47,Tennessee,470171,0,1,0,None Noted
47,Tennessee,470180,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470186,0,1,0,None Noted
47,Tennessee,470192,0,1,0,None Noted
47,Tennessee,470193,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470193,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470201,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470202,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,470202,0,2,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,470218,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470218,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470219,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470220,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470220,0,1,6,"Inattentive (Talking, Eating, Etc.)"
47,Tennessee,470223,0,1,0,None Noted
47,Tennessee,470223,0,2,0,None Noted
47,Tennessee,470227,0,1,0,None Noted
47,Tennessee,470230,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470231,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,470231,0,1,21,Other (Specify:)
47,Tennessee,470235,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,470236,0,1,0,None Noted
47,Tennessee,470238,0,1,0,None Noted
47,Tennessee,470238,0,2,0,None Noted
47,Tennessee,470238,0,3,0,None Noted
47,Tennessee,470238,0,4,0,None Noted
47,Tennessee,470238,0,5,0,None Noted
47,Tennessee,470245,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470245,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470245,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470247,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,470263,0,1,7,Improper Turn/Merge
47,Tennessee,470263,0,1,16,Failure to Keep in Proper Lane or Running Off Road
47,Tennessee,470271,0,1,0,None Noted
47,Tennessee,470272,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470277,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470278,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470290,0,1,9,Wrong-Way Riding or Walking
47,Tennessee,470290,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470296,0,1,9,Wrong-Way Riding or Walking
47,Tennessee,470298,0,1,0,None Noted
47,Tennessee,470302,0,1,1,Dart-Out - Visual Obstruction Noted
47,Tennessee,470302,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470302,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470302,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470335,0,1,99,Reported as Unknown
47,Tennessee,470338,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470348,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470349,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470354,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470354,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470355,0,1,0,None Noted
47,Tennessee,470358,0,1,0,None Noted
47,Tennessee,470358,0,2,0,None Noted
47,Tennessee,470364,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470416,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470467,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470467,0,1,11,"Dash - Run, No Visual Obstruction Noted"
47,Tennessee,470467,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470471,0,1,1,Dart-Out - Visual Obstruction Noted
47,Tennessee,470471,0,1,6,"Inattentive (Talking, Eating, Etc.)"
47,Tennessee,470473,0,1,9,Wrong-Way Riding or Walking
47,Tennessee,470481,0,1,9,Wrong-Way Riding or Walking
47,Tennessee,470483,0,1,11,"Dash - Run, No Visual Obstruction Noted"
47,Tennessee,470484,0,1,0,None Noted
47,Tennessee,470485,0,1,0,None Noted
47,Tennessee,470487,0,1,5,Entering/Exiting Parked or Stopped Vehicle
47,Tennessee,470522,0,1,21,Other (Specify:)
47,Tennessee,470523,0,1,11,"Dash - Run, No Visual Obstruction Noted"
47,Tennessee,470524,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470532,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470552,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470552,0,1,6,"Inattentive (Talking, Eating, Etc.)"
47,Tennessee,470552,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470557,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470557,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470559,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470559,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470566,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470566,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470567,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470567,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470569,0,1,11,"Dash - Run, No Visual Obstruction Noted"
47,Tennessee,470578,0,1,21,Other (Specify:)
47,Tennessee,470578,0,2,21,Other (Specify:)
47,Tennessee,470578,0,3,21,Other (Specify:)
47,Tennessee,470605,0,1,99,Reported as Unknown
47,Tennessee,470621,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470621,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470624,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470624,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470645,0,1,9,Wrong-Way Riding or Walking
47,Tennessee,470645,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470647,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470647,0,1,9,Wrong-Way Riding or Walking
47,Tennessee,470663,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470663,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470665,0,1,1,Dart-Out - Visual Obstruction Noted
47,Tennessee,470676,0,1,11,"Dash - Run, No Visual Obstruction Noted"
47,Tennessee,470684,0,1,0,None Noted
47,Tennessee,470685,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,470693,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470693,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470693,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470699,0,1,0,None Noted
47,Tennessee,470699,0,2,0,None Noted
47,Tennessee,470702,0,1,11,"Dash - Run, No Visual Obstruction Noted"
47,Tennessee,470704,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470704,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470708,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470708,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470708,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470709,0,1,0,None Noted
47,Tennessee,470727,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470727,0,1,7,Improper Turn/Merge
47,Tennessee,470728,0,1,5,Entering/Exiting Parked or Stopped Vehicle
47,Tennessee,470728,0,2,5,Entering/Exiting Parked or Stopped Vehicle
47,Tennessee,470729,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,470734,0,1,21,Other (Specify:)
47,Tennessee,470734,0,2,21,Other (Specify:)
47,Tennessee,470734,0,3,21,Other (Specify:)
47,Tennessee,470771,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470771,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470775,0,1,99,Reported as Unknown
47,Tennessee,470780,0,1,0,None Noted
47,Tennessee,470785,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470785,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470796,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470796,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470814,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470814,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470820,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470820,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470822,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,470841,0,1,0,None Noted
47,Tennessee,470857,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470857,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470857,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470859,0,1,15,Improper or Erratic Lane Changing
47,Tennessee,470860,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,470867,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470867,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470868,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470868,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470870,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470870,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470877,0,1,0,None Noted
47,Tennessee,470879,0,1,99,Reported as Unknown
47,Tennessee,470883,0,1,0,None Noted
47,Tennessee,470889,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470894,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470898,0,1,5,Entering/Exiting Parked or Stopped Vehicle
47,Tennessee,470905,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470905,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470906,0,1,1,Dart-Out - Visual Obstruction Noted
47,Tennessee,470906,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470906,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470907,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470907,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470914,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,470921,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470921,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470930,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,470932,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470932,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470932,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470939,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470941,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470941,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470967,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470967,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470968,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470968,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470969,0,1,0,None Noted
47,Tennessee,470970,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470970,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470975,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470975,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470975,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,470983,0,1,0,None Noted
47,Tennessee,470985,0,1,16,Failure to Keep in Proper Lane or Running Off Road
47,Tennessee,470992,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,470997,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470997,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470998,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,470998,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,470998,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,471001,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471001,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471005,0,1,0,None Noted
47,Tennessee,471020,0,1,0,None Noted
47,Tennessee,471028,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,471031,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471031,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471038,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471038,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471053,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471053,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471053,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,471062,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471062,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471063,0,1,0,None Noted
47,Tennessee,471070,0,1,99,Reported as Unknown
47,Tennessee,471070,0,2,99,Reported as Unknown
47,Tennessee,471070,0,3,99,Reported as Unknown
47,Tennessee,471078,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471078,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471078,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,471086,0,1,0,None Noted
47,Tennessee,471087,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471087,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471088,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471088,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471088,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,471092,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,471095,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471097,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,471098,0,1,0,None Noted
47,Tennessee,471102,0,1,0,None Noted
47,Tennessee,471111,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471111,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471116,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,471121,0,1,0,None Noted
47,Tennessee,471121,0,2,0,None Noted
47,Tennessee,471129,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471129,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471132,0,1,9,Wrong-Way Riding or Walking
47,Tennessee,471135,0,1,1,Dart-Out - Visual Obstruction Noted
47,Tennessee,471141,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471141,0,1,6,"Inattentive (Talking, Eating, Etc.)"
47,Tennessee,471141,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471146,0,1,0,None Noted
47,Tennessee,471146,0,2,0,None Noted
47,Tennessee,471146,0,3,0,None Noted
47,Tennessee,471157,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471157,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471160,0,1,0,None Noted
47,Tennessee,471160,0,2,0,None Noted
47,Tennessee,471163,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471163,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471166,0,1,0,None Noted
47,Tennessee,471167,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471169,0,1,0,None Noted
47,Tennessee,471172,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471172,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471172,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,471176,0,1,11,"Dash - Run, No Visual Obstruction Noted"
47,Tennessee,471176,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471177,0,1,0,None Noted
47,Tennessee,471180,0,1,1,Dart-Out - Visual Obstruction Noted
47,Tennessee,471185,0,1,0,None Noted
47,Tennessee,471186,0,1,5,Entering/Exiting Parked or Stopped Vehicle
47,Tennessee,471194,0,1,9,Wrong-Way Riding or Walking
47,Tennessee,471195,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,471214,0,1,0,None Noted
47,Tennessee,471233,0,1,0,None Noted
47,Tennessee,471234,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
47,Tennessee,471235,0,1,6,"Inattentive (Talking, Eating, Etc.)"
47,Tennessee,471235,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
47,Tennessee,471248,0,1,0,None Noted
47,Tennessee,471248,0,2,0,None Noted
47,Tennessee,471253,0,1,0,None Noted
47,Tennessee,471275,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471275,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
47,Tennessee,471275,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
47,Tennessee,471280,0,1,99,Reported as Unknown
47,Tennessee,471281,0,1,21,Other (Specify:)
47,Tennessee,471288,0,1,2,Failure to Yield Right-Of-Way
47,Tennessee,471288,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
48,Texas,480002,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
48,Texas,480013,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480019,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480019,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
48,Texas,480019,0,2,2,Failure to Yield Right-Of-Way
48,Texas,480019,0,2,3,"Failure to Obey Traffic Signs, Signals or Officer"
48,Texas,480022,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480022,0,1,9,Wrong-Way Riding or Walking
48,Texas,480023,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480023,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
48,Texas,480024,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480031,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480033,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480036,0,1,0,None Noted
48,Texas,480037,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480040,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480049,0,1,0,None Noted
48,Texas,480051,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480062,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480066,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480066,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
48,Texas,480072,0,1,0,None Noted
48,Texas,480093,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480093,0,2,2,Failure to Yield Right-Of-Way
